SSN,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10
000-94-4324,1,1,0,0,1,1,0,1,1,1
000-23-7193,0,1,1,1,1,0,0,0,1,0
000-88-0897,1,1,0,0,1,1,1,1,0,1
000-28-2580,1,1,0,0,1,0,1,0,0,1
000-56-3391,1,1,1,1,1,0,1,0,0,0
000-48-6273,1,1,0,1,1,0,0,0,0,0
000-19-9876,0,0,1,0,1,0,0,1,0,1
000-97-6411,0,1,1,1,0,0,1,0,1,1
000-44-3966,1,1,1,1,0,1,1,0,1,1
000-35-9942,0,0,1,0,1,1,0,0,0,1
000-12-0531,0,0,1,0,0,0,1,1,1,0
000-01-5048,1,0,0,1,0,1,0,1,0,0
000-81-6030,0,0,1,1,0,1,1,0,0,1
000-14-9746,1,1,1,1,1,1,1,1,0,0
000-08-3019,0,1,0,1,1,0,1,1,1,0
000-60-8451,1,0,1,1,0,0,1,1,1,1
000-34-1578,1,1,0,1,1,1,1,0,1,1
000-26-8181,1,0,1,1,0,1,0,0,1,0
000-93-7644,0,0,1,1,0,0,1,1,1,0
000-21-2370,1,0,1,1,0,1,0,1,0,0
000-56-9680,0,0,0,1,0,0,1,0,1,0
000-02-2907,0,0,1,0,0,1,1,1,0,0
000-30-2312,1,0,0,1,0,1,1,1,0,1
000-75-4529,1,1,0,1,0,0,1,0,1,0
000-02-7361,0,0,1,1,1,1,0,0,0,1
000-55-2894,1,1,0,1,0,0,0,1,0,0
000-76-4063,1,0,0,0,1,0,1,0,1,0
000-82-0088,1,0,1,1,1,1,0,1,1,0
000-65-2943,1,0,1,0,1,1,1,0,1,1
000-71-7055,1,0,0,1,1,0,0,0,1,0
000-93-5310,0,0,0,1,0,0,1,1,0,1
000-98-8042,1,1,1,0,1,1,0,0,0,0
000-26-7492,0,0,1,1,0,0,0,1,1,0
000-79-0850,1,1,1,0,1,1,0,0,0,0
000-32-7209,1,0,0,0,1,1,0,1,0,0
000-06-7202,1,1,0,0,0,0,0,0,0,0
000-18-7045,0,1,1,0,1,0,1,1,1,1
000-87-0930,1,1,1,1,0,0,1,0,0,1
000-00-9391,0,0,0,1,1,1,1,1,1,1
000-98-6884,1,1,0,1,1,1,0,0,1,1
000-32-7402,1,1,1,1,1,1,0,1,0,0
000-01-5511,1,0,0,1,1,0,1,0,1,1
000-40-9034,1,0,1,1,1,1,1,0,0,0
000-14-3937,1,0,1,1,1,1,1,0,0,0
000-14-8558,1,0,0,0,0,0,0,1,1,1
000-85-6405,1,1,1,1,1,0,1,0,1,0
000-91-4731,0,0,1,1,0,0,1,0,1,0
000-14-7351,1,0,0,0,1,1,0,0,1,1
000-67-8539,1,1,1,0,1,0,0,1,1,0
000-55-7542,1,0,1,1,0,1,1,0,0,1
000-99-6395,1,1,0,0,1,0,1,0,0,1
000-05-2683,1,1,0,0,1,0,1,1,1,0
000-90-3246,1,1,1,1,1,0,1,0,0,1
000-79-7278,1,0,0,1,1,0,1,0,1,1
000-77-1609,0,0,1,0,0,1,0,1,1,0
000-36-2136,1,0,0,1,1,1,1,0,1,1
000-58-1949,1,0,0,1,0,1,1,0,1,1
000-00-0633,0,0,0,0,0,0,1,1,1,0
000-51-7871,1,1,1,1,1,1,0,1,0,1
000-38-8828,1,1,1,1,0,1,0,0,0,0
000-12-3916,0,0,1,0,0,0,1,0,0,1
000-57-8228,0,1,0,1,1,0,0,1,0,0
000-20-1907,0,1,0,0,0,1,1,0,0,1
000-15-3818,1,0,0,0,1,1,0,1,0,1
000-77-8725,0,0,1,0,1,1,0,1,0,1
000-68-2778,1,1,0,0,0,0,0,1,0,0
000-95-0576,1,1,1,1,0,0,1,1,1,0
000-10-7904,1,1,1,0,0,0,0,0,0,1
000-45-9521,0,0,1,0,1,1,1,1,1,0
000-39-4377,1,0,1,0,1,0,1,1,0,0
000-83-0623,0,1,1,1,0,1,0,0,0,0
000-45-8731,0,0,1,0,0,0,0,0,1,1
000-28-6579,0,1,0,1,0,1,1,1,0,1
000-44-5577,0,0,1,1,0,1,0,1,0,0
000-07-8518,1,1,1,0,0,1,1,1,1,1
000-29-6919,0,1,1,1,0,1,0,1,0,0
000-26-5019,1,1,1,1,1,0,0,1,1,0
000-70-3874,1,1,1,1,0,1,1,1,1,1
000-36-7891,1,0,1,0,0,0,0,0,1,0
000-59-5708,1,1,0,0,0,0,0,1,1,1
000-86-1064,1,1,1,1,1,1,1,1,1,1
000-94-9352,0,0,1,1,0,1,1,1,0,1
000-39-0243,0,0,1,1,1,1,0,1,0,1
000-32-6545,1,0,0,0,1,0,0,1,1,1
000-77-7203,1,0,1,0,0,0,1,1,0,1
000-46-2601,1,0,1,0,0,0,1,0,1,1
000-53-0844,0,1,0,0,1,1,0,0,0,0
000-72-5477,0,1,0,0,0,1,1,1,1,0
000-13-8457,1,1,1,1,0,1,0,0,0,0
000-27-4772,1,0,0,0,0,0,0,0,1,1
000-46-4867,0,0,0,0,1,0,1,0,1,0
000-72-9643,1,1,1,0,0,0,1,0,1,1
000-24-5653,1,1,0,1,1,0,0,0,0,0
000-26-0322,1,1,0,1,0,1,0,1,0,0
000-98-6997,0,0,0,1,1,0,1,1,1,1
000-95-5289,1,1,1,1,1,1,1,1,0,0
000-33-5024,1,1,0,1,0,0,1,0,1,1
000-64-2268,1,0,1,1,0,1,1,0,1,0
000-20-6044,0,1,0,1,1,0,0,0,0,0
000-47-1699,1,0,0,0,1,0,0,0,1,1
000-52-5979,1,1,1,0,1,1,1,1,0,0
000-48-0932,0,1,1,0,0,0,1,0,1,0
000-63-0009,0,1,0,1,1,1,1,1,0,0
000-35-1245,0,1,1,0,1,1,1,1,1,1
000-83-2039,0,0,1,1,1,1,1,0,1,1
000-22-3852,0,1,1,1,1,1,1,0,1,1
000-10-6256,1,0,0,1,1,0,0,1,1,1
000-04-1006,0,1,0,0,0,1,0,1,1,1
000-69-0221,1,0,0,1,1,1,1,0,0,1
000-69-5571,0,1,1,1,1,1,0,1,1,0
000-16-1531,1,0,1,0,0,1,0,1,0,0
000-41-8441,1,1,0,1,1,0,1,0,1,1
000-06-8381,0,0,1,0,1,0,0,1,0,1
000-16-7568,1,0,1,1,0,0,1,1,0,1
000-92-9449,0,1,1,0,1,0,1,1,1,0
000-40-1393,0,1,1,1,1,0,0,0,0,0
000-43-7266,0,0,0,0,0,0,1,1,0,1
000-63-3627,1,0,1,0,1,1,0,1,0,0
000-36-0957,0,0,1,1,1,0,1,1,1,1
000-18-1648,0,0,0,1,1,0,1,0,0,1
000-64-3048,1,1,1,1,0,0,0,0,1,0
000-34-1312,1,1,1,0,1,1,1,0,1,0
000-87-2583,0,1,1,0,0,0,1,0,1,0
000-00-4505,0,0,1,0,1,0,0,1,0,0
000-84-5586,1,1,0,0,1,0,1,0,0,1
000-28-9603,0,1,0,1,1,1,1,1,0,1
000-11-6237,1,1,0,0,1,0,1,0,0,1
000-60-0486,1,0,0,1,0,0,1,1,0,1
000-19-3704,0,1,1,1,1,0,0,1,0,1
000-17-2178,0,0,1,0,1,1,1,1,1,1
000-46-6654,0,1,0,1,1,1,1,1,1,1
000-12-1768,0,0,0,1,0,0,0,0,1,0
000-68-3667,1,0,1,1,1,0,0,1,1,1
000-07-1181,0,1,1,0,1,0,1,0,0,1
000-11-9928,0,0,0,1,0,1,0,1,1,0
000-66-0080,0,0,0,0,1,1,0,1,1,1
000-28-1635,0,0,1,0,0,1,0,1,1,0
000-76-6188,1,1,1,0,1,0,0,0,0,0
000-00-9018,1,1,0,1,1,1,1,1,0,1
000-92-3397,0,0,1,1,0,0,0,0,0,0
000-88-1986,0,1,1,0,1,0,0,0,1,0
000-08-4723,0,1,0,0,0,0,0,0,0,0
000-77-2733,1,1,1,1,0,1,1,1,0,0
000-19-5999,1,1,1,1,0,1,1,1,0,1
000-31-2204,1,0,0,1,1,1,0,1,0,0
000-70-8054,0,0,0,0,0,1,1,0,1,0
000-80-0339,0,0,0,1,0,0,1,1,1,0
000-22-6442,1,0,0,0,1,1,0,0,1,0
000-90-3365,1,0,0,0,0,1,0,1,1,1
000-74-7821,0,1,0,1,0,1,0,0,1,0
000-32-4726,0,1,0,0,1,0,1,0,0,1
000-96-0349,1,0,1,0,0,1,1,0,1,1
000-40-4512,1,0,0,0,0,1,0,0,0,0
000-05-5500,0,0,0,0,1,1,0,0,0,1
000-99-2865,1,0,0,1,0,0,1,0,1,0
000-11-1902,0,0,1,0,0,1,0,1,1,0
000-99-5631,0,1,1,1,0,0,1,0,1,0
000-89-8714,1,0,0,1,1,1,0,1,0,0
000-50-7308,0,0,1,0,0,1,1,1,0,0
000-09-7124,0,0,1,0,1,0,0,0,0,1
000-45-0746,1,1,0,1,1,0,0,0,1,0
000-04-6028,1,0,1,1,0,0,1,1,0,0
000-97-8774,0,0,1,0,1,1,1,0,1,0
000-66-4554,0,1,1,0,1,0,1,1,1,1
000-09-1112,0,1,1,1,0,0,1,0,0,1
000-47-4549,1,0,0,1,1,0,1,0,0,1
000-12-0244,0,0,1,0,0,1,0,1,1,1
000-67-3445,1,0,0,0,1,0,0,0,0,0
000-47-7920,1,1,0,1,1,1,0,0,1,0
000-87-3388,0,1,1,0,0,0,0,0,1,1
000-33-0771,1,1,1,0,0,0,1,1,0,0
000-97-1281,0,0,0,1,1,1,1,0,1,1
000-32-3539,0,0,0,1,1,1,1,0,1,0
000-37-1758,1,1,1,0,1,0,0,1,0,1
000-90-5254,1,1,1,0,0,0,1,0,1,1
000-17-5726,0,0,0,0,1,0,0,1,0,1
000-95-6987,1,1,1,1,1,1,0,0,1,1
000-33-0278,1,1,1,0,0,1,0,0,1,1
000-12-6070,1,1,0,1,0,1,1,0,0,1
000-67-6388,0,0,0,1,0,1,0,1,1,0
000-14-8400,0,1,0,0,1,1,0,0,0,0
000-70-2333,0,0,0,1,1,1,1,0,0,0
000-25-0161,1,1,1,0,1,0,1,1,1,1
000-76-5956,0,1,1,1,1,0,0,0,0,1
000-62-6511,0,0,0,0,1,0,1,1,0,0
000-12-8252,0,0,1,0,1,0,1,0,0,0
000-05-1343,1,1,1,0,1,1,0,1,1,1
000-52-6822,0,1,0,1,0,0,0,0,0,1
000-17-6950,1,1,0,1,0,1,1,1,1,1
000-90-7379,0,1,1,0,1,0,0,0,0,0
000-52-4346,0,0,0,1,1,1,1,1,1,0
000-84-3206,1,0,0,0,1,1,0,0,1,0
000-99-5257,1,1,0,1,0,1,0,0,1,0
000-66-3779,0,1,0,1,1,1,0,1,0,1
000-48-9551,0,1,0,0,1,1,0,1,1,0
000-50-3020,1,1,0,1,1,1,0,0,0,1
000-34-6040,1,1,1,0,1,1,1,0,1,1
000-64-8940,1,0,1,1,1,1,1,1,0,0
000-05-6835,0,0,1,0,0,0,0,0,1,0
000-23-8349,1,0,1,0,0,0,0,1,1,1
000-88-0668,0,1,1,1,1,0,0,0,0,0
000-49-7180,1,1,0,0,1,1,1,1,1,1
000-30-9150,1,0,1,0,0,0,0,1,1,0
000-60-7981,0,0,0,0,1,0,0,1,0,1
000-81-4590,1,1,1,0,1,0,1,0,0,1
000-69-3388,1,1,0,1,1,1,0,1,0,0
000-66-2339,0,0,0,0,0,0,0,1,0,0
000-57-2128,1,0,1,0,0,1,0,0,1,0
000-00-4028,1,1,0,1,1,0,1,0,0,1
000-33-4004,0,1,1,1,1,0,0,0,0,1
000-74-6660,0,0,1,1,0,0,0,0,0,0
000-32-8029,1,1,0,1,1,0,1,0,0,0
000-43-5412,1,1,1,0,1,1,0,0,1,0
000-27-7233,1,1,1,1,1,1,1,1,1,0
000-32-0000,1,0,1,0,0,0,0,0,0,1
000-15-9212,1,1,0,1,0,1,0,1,0,1
000-79-8881,0,1,0,0,0,0,0,1,0,0
000-59-5306,0,0,1,1,1,0,0,0,1,1
000-63-8044,1,1,1,1,0,0,0,1,1,0
000-40-8265,0,1,1,1,1,1,0,1,1,1
000-94-1922,0,1,1,1,1,1,1,0,0,1
000-42-4686,0,1,0,1,0,1,0,1,0,0
000-34-0832,1,0,0,0,0,0,0,0,1,1
000-23-5493,0,0,1,0,0,1,1,0,1,0
000-52-6306,0,0,0,0,1,0,1,1,1,1
000-71-6995,0,0,0,0,0,0,1,1,0,1
000-97-3237,1,1,1,1,1,0,1,0,1,1
000-35-2555,0,0,1,0,1,0,0,0,0,1
000-98-3570,0,1,0,0,1,1,0,0,0,0
000-60-8745,0,1,1,1,1,0,1,0,0,1
000-52-4666,1,0,1,1,1,0,1,1,0,0
000-17-1584,0,1,1,1,1,0,0,1,0,0
000-62-6217,0,0,1,1,1,1,1,0,1,0
000-32-4991,0,0,0,0,0,1,1,1,1,0
000-98-8483,1,1,0,1,0,0,1,1,1,1
000-17-4217,0,0,0,0,0,1,1,0,1,0
000-61-0212,1,1,0,1,1,0,1,0,1,1
000-02-1781,1,0,0,1,0,1,0,1,1,1
000-23-9065,0,1,0,1,1,0,0,1,1,0
000-87-2609,0,0,0,0,0,1,1,0,0,1
000-46-9910,0,0,0,0,1,1,1,0,1,0
000-87-6929,0,1,1,1,0,1,0,0,0,1
000-30-3825,0,0,1,0,0,0,1,0,1,0
000-09-1227,1,1,1,1,0,1,1,0,1,1
000-94-6097,1,0,0,0,0,1,1,0,1,0
000-19-0618,0,0,0,0,0,1,0,1,0,1
000-93-8123,0,0,0,0,1,1,1,1,1,1
000-78-4246,1,1,1,1,0,1,1,1,0,1
000-88-6178,1,0,0,0,0,0,1,0,0,0
000-31-6794,1,0,0,1,1,0,0,1,1,0
000-06-1233,0,0,1,1,1,1,0,1,1,0
000-53-3743,1,0,0,1,0,1,0,1,0,0
000-57-6908,0,0,1,1,0,1,1,1,1,0
000-22-9215,1,0,0,1,1,1,1,1,0,1
000-06-9121,1,1,1,0,0,0,0,1,1,0
000-02-0317,1,1,0,1,1,0,0,1,1,0
000-23-8728,1,0,0,1,0,1,0,1,1,0
000-77-5763,1,0,0,1,0,0,1,1,0,1
000-88-3980,0,1,0,1,0,0,0,1,1,1
000-11-8356,0,0,1,1,1,1,1,0,0,0
000-18-0075,1,1,0,1,1,0,1,0,1,0
000-24-4666,0,0,1,1,0,1,1,1,0,0
000-92-5995,0,0,0,1,0,1,0,0,1,1
000-45-5941,0,0,1,1,0,0,0,1,1,0
000-07-5284,1,0,0,1,1,1,1,1,0,0
000-21-9413,0,1,0,1,1,0,1,1,1,0
000-80-2659,0,0,1,1,1,1,1,0,0,0
000-00-8093,0,1,0,0,1,0,0,0,0,1
000-63-6758,0,0,0,0,0,1,0,1,1,0
000-09-1137,0,0,1,1,0,1,1,0,0,0
000-31-8970,1,0,1,0,1,1,1,0,0,1
000-27-2148,1,0,0,1,0,0,1,0,0,0
000-55-1439,0,1,1,1,1,0,0,1,1,0
000-91-4038,1,1,0,0,1,1,1,1,0,1
000-19-6086,0,1,1,1,0,1,0,0,1,1
000-02-0618,0,0,0,0,1,0,1,1,1,1
000-43-4161,0,1,1,0,1,0,0,1,1,1
000-37-1167,0,1,1,1,0,0,1,0,1,0
000-90-8042,1,1,1,0,0,1,0,0,0,1
000-53-8646,0,1,1,0,1,0,1,1,1,1
000-53-2339,0,0,1,1,1,1,1,1,0,1
000-97-7817,1,1,0,0,0,1,1,1,0,1
000-60-3134,0,1,0,0,0,1,1,1,0,0
000-13-1261,1,1,1,1,1,1,1,0,0,1
000-94-5282,0,1,0,1,1,0,1,1,0,0
000-59-6993,0,0,0,0,0,1,0,1,1,0
000-73-9571,1,1,1,0,0,1,0,0,0,0
000-86-9349,1,0,1,0,1,0,0,0,0,1
000-22-2560,0,0,1,0,0,1,0,0,0,0
000-11-5584,1,1,0,0,0,0,0,0,0,1
000-48-9999,1,1,1,0,0,0,0,0,1,1
000-23-9469,0,0,0,1,0,0,1,0,1,1
000-86-5318,0,1,1,0,0,0,0,1,1,1
000-02-4623,1,0,1,0,0,1,1,0,1,0
000-29-9764,1,0,0,0,0,1,1,1,0,1
000-20-2426,1,0,1,0,1,0,1,1,0,1
000-07-6452,0,0,0,0,0,0,1,1,0,1
000-85-9739,0,1,1,1,1,0,0,1,1,1
000-51-7030,1,0,1,1,0,1,1,0,0,1
000-76-7038,0,0,0,1,1,0,1,1,0,1
000-30-4514,0,0,1,0,0,0,0,0,1,0
000-17-5507,1,1,1,0,1,1,1,1,0,1
000-15-5678,1,1,0,0,0,1,1,0,1,0
000-79-1340,1,1,1,0,0,0,1,0,1,1
000-59-1477,0,0,1,1,0,0,1,0,0,0
000-47-9858,0,0,1,0,1,0,0,1,1,1
000-27-7879,0,0,0,1,1,0,0,1,0,1
000-22-5519,0,1,1,0,0,0,1,1,1,1
000-46-0488,0,0,0,0,0,0,1,0,1,0
000-42-2058,1,1,1,0,0,1,1,1,1,1
000-47-0272,0,0,0,0,1,0,0,0,0,0
000-95-4522,0,1,1,0,1,1,1,0,0,0
000-72-6424,0,1,1,1,0,0,0,0,0,1
000-41-4380,1,1,1,1,0,1,1,0,0,1
000-73-1983,1,1,0,0,0,0,0,1,1,0
000-28-2170,0,0,0,0,0,1,1,1,0,1
000-39-1164,1,1,0,0,0,0,1,0,0,0
000-82-5786,1,1,1,1,0,1,1,0,1,0
000-36-2019,0,1,0,1,1,0,0,0,1,1
000-34-6699,0,1,0,1,0,1,1,0,0,1
000-67-0264,0,1,1,0,0,0,0,0,0,1
000-93-9816,0,1,1,1,1,1,1,0,1,1
000-56-8454,0,1,0,0,0,1,1,1,0,0
000-77-1445,1,1,1,0,1,1,1,1,1,0
000-77-8228,1,1,0,0,1,0,0,0,0,0
000-00-3738,1,0,1,0,0,1,0,1,1,0
000-59-7200,0,0,0,1,0,0,0,1,1,1
000-10-2214,1,1,1,0,1,0,0,0,1,1
000-58-6140,1,0,1,1,1,0,0,0,1,0
000-77-8583,1,0,1,1,0,0,0,0,0,0
000-29-0398,0,1,0,1,1,0,0,0,1,0
000-29-8242,0,0,1,1,0,0,1,0,1,1
000-75-5609,1,1,0,0,0,0,1,1,0,1
000-25-0356,0,0,0,1,1,1,1,1,1,0
000-93-1600,0,1,0,1,0,1,1,0,1,0
000-26-8311,0,1,1,1,0,0,1,0,0,0
000-89-1125,1,0,0,0,1,1,0,0,0,0
000-91-3569,1,1,0,1,0,1,1,1,1,1
000-28-4849,0,1,1,1,0,1,1,0,1,0
000-61-8853,1,0,1,1,0,1,0,0,0,1
000-81-1832,1,0,0,0,0,1,1,1,0,0
000-57-1476,1,1,0,0,0,0,0,1,1,1
000-89-1703,1,1,1,0,0,0,1,0,1,0
000-70-3646,1,0,0,1,1,1,1,1,1,0
000-69-9190,0,0,0,1,1,1,1,1,0,0
000-61-1006,1,1,0,0,0,0,1,0,0,0
000-44-0601,0,1,0,0,0,1,0,0,0,1
000-35-2846,1,0,1,0,0,1,1,1,1,0
000-34-8763,0,1,0,0,0,1,0,0,1,0
000-93-3503,0,1,0,0,0,0,0,1,0,1
000-23-8279,0,0,1,1,0,1,1,1,1,1
000-29-7847,0,0,1,0,0,1,1,1,0,0
000-02-1005,0,1,0,0,1,0,1,1,0,1
000-80-3985,1,0,1,0,1,0,0,1,1,0
000-86-4295,0,1,0,1,0,0,1,1,1,0
000-43-2416,0,1,1,0,1,1,0,0,0,0
000-88-2992,1,0,0,0,0,1,1,0,1,1
000-81-7649,0,1,1,0,0,1,0,1,0,1
000-57-1688,1,0,0,1,1,1,0,1,0,1
000-00-4515,1,1,0,1,1,1,1,0,0,1
000-86-0798,0,1,1,0,1,1,1,1,0,0
000-84-1602,0,1,1,1,0,0,0,1,1,1
000-54-1892,0,0,1,1,0,1,1,1,1,0
000-64-7532,0,0,1,1,0,1,0,0,0,0
000-34-0630,0,0,1,0,0,0,1,0,0,0
000-33-8109,1,0,1,1,1,1,1,0,1,0
000-96-0160,1,0,1,1,1,1,0,1,1,1
000-85-7111,1,1,1,0,1,1,1,0,1,0
000-86-1033,1,0,0,0,0,1,0,1,0,1
000-79-3498,0,1,0,0,0,0,1,0,0,0
000-95-0698,1,1,0,0,0,0,1,0,0,0
000-55-4815,0,0,0,0,1,1,1,0,1,0
000-91-6276,1,1,0,1,0,0,0,1,1,1
000-19-5639,1,0,0,1,1,1,0,1,0,1
000-76-7077,1,1,1,0,0,0,0,0,0,1
000-77-8058,1,0,0,0,1,1,0,0,0,0
000-39-2462,1,1,0,1,0,1,1,1,0,0
000-31-2837,1,1,1,1,1,0,0,0,0,1
000-49-9475,1,0,0,0,1,1,1,1,0,1
000-66-1591,1,1,1,1,1,0,1,0,0,1
000-26-2668,0,0,1,0,1,1,0,0,1,0
000-13-1236,1,0,1,1,0,1,1,1,1,1
000-54-1120,0,1,1,0,0,0,1,1,0,0
000-78-7715,0,0,0,1,1,0,1,1,1,1
000-09-9546,1,1,1,0,0,1,0,1,1,0
000-34-4389,1,0,0,0,0,0,1,0,0,0
000-15-5891,0,0,0,1,0,0,1,0,1,1
000-26-4498,1,1,0,0,0,1,1,0,1,1
000-20-7661,1,1,0,1,0,1,0,1,0,0
000-10-5802,0,1,1,1,0,0,1,0,1,0
000-99-8992,1,1,0,0,0,0,1,1,0,0
000-99-4001,1,1,1,0,0,1,1,1,1,0
000-72-8837,1,0,0,0,0,0,1,1,1,0
000-61-6680,0,1,0,1,1,1,1,1,0,0
000-13-3905,1,1,1,1,0,1,0,1,1,1
000-32-0062,1,1,1,1,1,0,0,1,0,1
000-66-4358,1,0,0,0,0,0,0,1,0,1
000-10-0779,0,0,0,1,1,1,0,1,0,0
000-49-4676,0,1,1,1,1,0,0,1,1,1
000-11-8426,1,1,1,0,0,0,1,0,1,1
000-41-6053,1,1,1,0,0,1,1,1,1,0
000-10-3357,0,0,0,1,0,1,0,1,1,0
000-97-4805,1,1,0,0,1,0,1,0,0,0
000-05-6180,1,1,0,0,1,0,1,0,0,0
000-54-9465,1,0,0,0,1,0,1,1,0,1
000-06-3066,1,0,0,1,0,0,1,1,0,0
000-09-1409,1,0,0,1,1,1,1,0,0,0
000-53-3304,1,1,1,0,1,1,0,1,0,1
000-11-1401,0,1,0,0,0,1,1,0,1,1
000-88-2600,1,1,1,0,0,1,0,1,1,1
000-35-0486,1,0,0,0,0,1,0,0,0,1
000-91-7108,0,1,0,0,0,1,1,1,0,1
000-13-5854,0,0,0,1,1,0,1,0,1,1
000-73-2785,0,1,0,1,1,1,1,0,0,1
000-68-3642,0,0,0,1,0,1,1,1,1,0
000-61-4615,1,1,0,0,0,0,1,0,0,0
000-55-4290,1,0,1,1,0,0,1,1,1,0
000-42-4302,0,1,0,1,1,0,0,0,1,0
000-87-1833,0,1,0,1,1,1,0,0,1,1
000-50-4203,0,1,1,1,0,0,1,0,1,1
000-34-6004,1,0,1,0,0,1,0,1,1,1
000-90-5315,0,0,0,1,0,0,1,0,1,0
000-10-5256,0,1,1,0,0,1,0,1,0,1
000-95-5550,1,1,1,0,0,1,1,1,1,0
000-68-7349,0,1,0,1,1,0,0,0,0,0
000-51-3471,0,1,0,0,0,0,1,1,1,1
000-29-7785,1,1,0,1,1,0,0,1,1,1
000-41-2307,1,0,1,1,0,0,0,0,0,0
000-76-6761,1,1,0,1,1,0,0,1,1,0
000-34-9235,0,0,0,1,0,1,1,0,1,0
000-80-0521,1,1,0,0,1,1,1,0,0,0
000-69-9125,1,1,1,0,1,0,1,0,1,1
000-27-5446,0,1,1,1,1,1,1,0,0,0
000-19-8651,0,0,1,1,1,1,0,1,1,1
000-05-7154,1,1,1,1,0,1,0,0,0,1
000-60-2634,1,0,0,0,0,0,1,0,1,1
000-76-6837,1,1,1,0,1,0,1,0,0,1
000-39-2217,1,1,1,1,0,1,1,0,0,0
000-08-4446,1,1,1,0,0,1,1,0,1,0
000-48-7730,0,1,1,1,1,0,1,0,1,1
000-22-7129,0,0,1,0,1,1,0,1,1,1
000-71-2823,1,0,1,1,1,1,0,0,1,1
000-65-0520,0,1,0,1,0,1,1,1,0,1
000-89-0298,1,1,0,1,0,1,1,1,0,0
000-43-8047,1,0,1,1,0,1,1,0,0,1
000-17-1334,0,0,1,0,1,0,1,1,1,0
000-05-3661,1,0,1,1,1,1,1,0,1,0
000-83-7659,0,0,0,0,1,0,0,0,0,0
000-30-8495,0,1,1,1,1,0,1,1,1,0
000-14-8274,0,1,1,0,0,0,0,0,0,1
000-74-6460,0,0,1,1,1,0,0,0,1,0
000-10-0420,1,1,0,0,0,1,0,0,0,0
000-38-6088,1,0,0,0,1,1,1,1,0,0
000-69-7601,0,0,1,1,1,0,0,0,0,1
000-68-9752,0,0,0,0,0,0,0,1,0,1
000-24-5069,0,0,0,0,1,0,1,0,0,0
000-24-7730,0,1,1,0,0,0,0,0,1,1
000-24-5421,0,1,1,1,1,0,0,1,1,0
000-49-9162,1,0,0,1,1,0,0,0,1,1
000-99-5740,1,1,1,0,1,0,0,0,0,1
000-06-6015,1,0,1,0,1,1,1,1,0,1
000-79-0802,0,1,1,0,1,1,1,1,1,1
000-13-1346,0,1,1,0,1,0,0,1,1,0
000-90-5843,0,1,1,0,1,0,1,1,1,0
000-54-9411,1,1,1,1,1,0,0,0,1,1
000-94-2252,1,1,1,1,1,0,1,0,0,1
000-91-2514,1,0,0,0,1,1,0,0,1,1
000-37-5632,0,0,1,1,0,0,1,1,1,1
000-42-4879,1,1,1,1,1,0,0,0,1,1
000-95-2941,0,1,1,0,1,0,0,1,0,0
000-05-6485,1,0,1,0,1,1,1,0,1,1
000-99-7484,0,0,1,1,0,1,0,1,0,1
000-05-8242,1,1,1,1,0,1,1,0,1,0
000-91-2375,0,1,1,1,0,1,0,0,0,1
000-02-7052,0,0,0,1,1,1,1,0,0,1
000-64-6973,1,0,0,1,1,0,0,1,0,0
000-57-6185,1,1,1,1,0,1,1,0,0,1
000-97-4481,0,0,0,1,1,0,0,0,1,0
000-08-3689,0,0,1,1,0,0,0,1,1,1
000-73-2184,1,1,0,0,1,0,0,1,0,0
000-63-9006,0,1,0,0,0,1,0,0,1,0
000-35-7291,1,0,1,0,1,1,0,1,0,0
000-63-8108,1,0,0,1,0,0,1,1,0,1
000-63-3858,1,0,1,0,0,0,1,1,1,1
000-46-7495,0,1,0,1,0,1,0,0,1,0
000-34-9679,0,1,1,1,0,0,0,1,1,1
000-89-8167,0,1,0,0,0,0,1,1,0,0
000-72-3769,1,1,1,0,1,1,1,0,1,0
000-71-5357,0,1,1,1,0,1,1,0,0,1
000-32-9180,0,1,0,0,1,1,1,1,1,0
000-11-9078,1,1,1,1,0,1,0,0,1,1
000-41-3609,1,1,1,1,0,1,1,0,1,1
000-03-8988,1,0,0,0,1,1,1,1,1,0
000-12-9052,1,0,0,1,0,1,1,1,0,1
000-58-2106,1,0,0,1,0,0,0,0,1,1
000-34-9746,0,0,1,1,1,1,1,1,1,1
000-48-6529,0,0,1,0,1,0,0,0,0,0
000-43-4164,0,0,1,1,1,0,1,0,0,0
000-37-1062,0,1,1,1,1,1,0,0,0,0
000-84-5185,1,0,1,0,1,0,0,1,1,1
000-93-7211,1,0,0,0,0,1,1,0,1,0
000-56-0900,0,0,1,0,1,1,1,0,1,0
000-23-4738,1,1,1,1,0,0,0,0,1,1
000-63-0487,0,0,1,0,0,0,1,0,1,1
000-04-8613,1,1,0,0,1,0,0,0,0,1
000-73-7555,0,1,0,0,1,0,0,1,1,0
000-09-2988,0,1,0,0,1,0,0,0,0,1
000-71-1433,0,0,0,1,0,1,0,0,1,0
000-30-0227,0,0,0,1,0,1,0,1,0,0
000-81-7184,0,1,1,0,1,1,1,1,0,0
000-56-9290,0,1,1,1,0,1,1,0,1,0
000-28-4424,0,1,1,1,1,1,1,0,1,1
000-73-5916,0,0,1,0,1,0,0,0,1,1
000-39-6163,0,0,0,1,1,0,0,1,0,1
000-31-0601,0,0,0,1,0,0,1,0,0,0
000-63-3972,1,0,1,1,0,1,1,0,0,0
